power.limit [W], power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB]
250.00, 37.85, 0, 0, 16130, 15350, 780
250.00, 37.85, 0, 0, 16130, 15350, 780
250.00, 37.85, 0, 0, 16130, 15350, 780
250.00, 37.85, 0, 0, 16130, 15350, 780
250.00, 37.85, 0, 0, 16130, 15350, 780
250.00, 37.85, 0, 0, 16130, 15350, 780
250.00, 37.85, 0, 0, 16130, 15350, 780
250.00, 37.85, 0, 0, 16130, 15350, 780
250.00, 37.75, 0, 0, 16130, 15350, 780
250.00, 37.75, 0, 0, 16130, 15350, 780
250.00, 37.75, 0, 0, 16130, 15350, 780
250.00, 37.75, 0, 0, 16130, 15350, 780
250.00, 37.75, 0, 0, 16130, 15350, 780
250.00, 37.75, 0, 0, 16130, 15350, 780
250.00, 37.75, 6, 1, 16130, 15350, 780
250.00, 37.75, 6, 1, 16130, 15350, 780
250.00, 37.75, 6, 1, 16130, 15350, 780
250.00, 37.75, 6, 1, 16130, 15350, 780
250.00, 37.75, 6, 1, 16130, 15350, 780
250.00, 37.75, 6, 1, 16130, 15350, 780
250.00, 37.75, 6, 1, 16130, 15350, 780
250.00, 37.75, 6, 1, 16130, 15350, 780
250.00, 37.75, 6, 1, 16130, 15350, 780
250.00, 37.75, 6, 1, 16130, 15350, 780
250.00, 37.75, 6, 1, 16130, 15350, 780
250.00, 37.73, 6, 1, 16130, 15350, 780
250.00, 37.73, 6, 1, 16130, 15350, 780
250.00, 37.73, 6, 1, 16130, 15350, 780
250.00, 37.73, 6, 1, 16130, 15350, 780
250.00, 37.73, 6, 1, 16130, 15350, 780
250.00, 37.73, 6, 1, 16130, 15350, 780
250.00, 37.73, 6, 1, 16130, 15350, 780
250.00, 37.73, 6, 1, 16130, 15350, 780
250.00, 37.73, 6, 1, 16130, 15350, 780
250.00, 37.73, 6, 1, 16130, 15350, 780
250.00, 37.73, 6, 1, 16130, 15350, 780
250.00, 37.73, 6, 1, 16130, 15350, 780
250.00, 37.73, 6, 1, 16130, 15350, 780
250.00, 37.73, 6, 1, 16130, 15350, 780
250.00, 37.73, 6, 1, 16130, 15350, 780
250.00, 37.73, 6, 1, 16130, 15350, 780
250.00, 37.73, 6, 1, 16130, 15350, 780
250.00, 37.73, 6, 1, 16130, 15350, 780
250.00, 37.74, 6, 1, 16130, 15350, 780
250.00, 37.74, 6, 1, 16130, 15350, 780
250.00, 37.74, 6, 1, 16130, 15350, 780
250.00, 37.74, 6, 1, 16130, 15350, 780
250.00, 37.74, 6, 1, 16130, 15350, 780
250.00, 37.74, 6, 1, 16130, 15350, 780
250.00, 37.74, 6, 1, 16130, 15350, 780
250.00, 37.74, 6, 1, 16130, 15350, 780
250.00, 37.74, 6, 1, 16130, 15350, 780
250.00, 37.74, 6, 1, 16130, 15350, 780
250.00, 37.74, 6, 1, 16130, 15350, 780
250.00, 37.74, 6, 1, 16130, 15350, 780
250.00, 37.74, 6, 1, 16130, 15350, 780
250.00, 37.74, 6, 1, 16130, 15350, 780
250.00, 37.74, 6, 1, 16130, 15350, 780
250.00, 37.74, 6, 1, 16130, 15350, 780
250.00, 37.74, 6, 1, 16130, 15350, 780
250.00, 37.74, 6, 1, 16130, 15350, 780
250.00, 37.74, 6, 1, 16130, 15350, 780
250.00, 37.74, 6, 1, 16130, 15350, 780
250.00, 37.74, 6, 1, 16130, 15350, 780
250.00, 37.74, 6, 1, 16130, 15350, 780
250.00, 37.74, 6, 1, 16130, 15350, 780
250.00, 37.74, 6, 1, 16130, 15350, 780
250.00, 37.74, 6, 1, 16130, 15350, 780
250.00, 37.75, 6, 1, 16130, 15350, 780
250.00, 37.75, 6, 1, 16130, 15350, 780
250.00, 37.75, 6, 1, 16130, 15350, 780
250.00, 37.75, 6, 1, 16130, 15350, 780
250.00, 37.75, 6, 1, 16130, 15350, 780
250.00, 37.75, 6, 1, 16130, 15350, 780
250.00, 37.75, 6, 1, 16130, 15350, 780
250.00, 37.75, 6, 1, 16130, 15350, 780
250.00, 37.75, 6, 1, 16130, 15350, 780
250.00, 37.75, 6, 1, 16130, 15350, 780
250.00, 37.75, 6, 1, 16130, 15350, 780
250.00, 37.75, 6, 1, 16130, 15350, 780
250.00, 37.75, 6, 1, 16130, 15350, 780
250.00, 37.75, 6, 1, 16130, 15350, 780
250.00, 37.75, 6, 1, 16130, 15350, 780
250.00, 37.75, 6, 1, 16130, 15350, 780
250.00, 37.75, 6, 1, 16130, 15350, 780
250.00, 37.74, 6, 1, 16130, 15350, 780
250.00, 37.74, 0, 0, 16130, 15350, 780
250.00, 37.74, 0, 0, 16130, 15350, 780
250.00, 37.74, 0, 0, 16130, 15350, 780
250.00, 37.74, 0, 0, 16130, 15350, 780
250.00, 37.74, 0, 0, 16130, 15350, 780
250.00, 37.74, 0, 0, 16130, 15350, 780
250.00, 37.74, 0, 0, 16130, 15350, 780
250.00, 37.74, 0, 0, 16130, 15350, 780
250.00, 37.74, 0, 0, 16130, 15350, 780
250.00, 37.74, 0, 0, 16130, 15350, 780
250.00, 37.74, 0, 0, 16130, 15350, 780
250.00, 37.74, 0, 0, 16130, 15350, 780
250.00, 37.74, 0, 0, 16130, 15350, 780
250.00, 37.74, 0, 0, 16130, 15350, 780
250.00, 37.74, 0, 0, 16130, 15350, 780
250.00, 37.74, 0, 0, 16130, 15350, 780
250.00, 37.75, 0, 0, 16130, 15350, 780
250.00, 37.75, 0, 0, 16130, 15350, 780
250.00, 37.75, 0, 0, 16130, 15350, 780
250.00, 37.75, 0, 0, 16130, 15350, 780
250.00, 37.75, 0, 0, 16130, 15350, 780
250.00, 37.75, 0, 0, 16130, 15350, 780
250.00, 37.75, 0, 0, 16130, 15350, 780
250.00, 37.75, 0, 0, 16130, 15350, 780
250.00, 37.73, 0, 0, 16130, 15350, 780
250.00, 37.73, 0, 0, 16130, 15350, 780
250.00, 37.73, 0, 0, 16130, 15350, 780
250.00, 37.73, 0, 0, 16130, 15350, 780
250.00, 37.73, 0, 0, 16130, 15350, 780
250.00, 37.73, 0, 0, 16130, 15350, 780
250.00, 37.73, 0, 0, 16130, 15350, 780
250.00, 37.73, 0, 0, 16130, 15350, 780
250.00, 37.73, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.73, 0, 0, 16130, 15350, 780
250.00, 37.73, 0, 0, 16130, 15350, 780
250.00, 37.73, 0, 0, 16130, 15350, 780
250.00, 37.73, 0, 0, 16130, 15350, 780
250.00, 37.73, 0, 0, 16130, 15350, 780
250.00, 37.73, 0, 0, 16130, 15350, 780
250.00, 37.73, 0, 0, 16130, 15350, 780
250.00, 37.73, 0, 0, 16130, 15350, 780
250.00, 37.73, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
250.00, 37.72, 0, 0, 16130, 15350, 780
